"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1884669949614186582","Wed Jan 29 18:28:26 +0000 2025","0","urgensi dari MAKAN BERGIZI GRATIS tuh apa ya? yaelah pak udahlah kalo gamampu yauda cancel aja plan makan siang gratisnya, udah gausah gengsi gitulah.","1884669949614186582","","","in","","0","1","0","https://x.com/enchantingren/status/1884669949614186582","1366988784319885313","enchantingren"
"1884617072660951054","Wed Jan 29 14:58:19 +0000 2025","1","Indef Sebut Manfaat Program Makan Bergizi Gratis Bakal Diketahui Jangka Panjang https://t.co/h3L9SEx6fZ https://t.co/hU0M3OzkaM","1884617072660951054","https://pbs.twimg.com/media/GieBPQ8aQAAKZma.jpg","","in","","0","0","0","https://x.com/Harian_Jogja/status/1884617072660951054","118371948","Harian_Jogja"
"1884751025393078575","Wed Jan 29 23:50:36 +0000 2025","0","anjing anjing pendidikan ama kesehatan kalah sama makan bergizi gratis. BIG T A E","1884751025393078575","","","in","","0","0","0","https://x.com/unameundone/status/1884751025393078575","1159746575129694208","unameundone"
"1884752849504260516","Wed Jan 29 23:57:50 +0000 2025","6","Program Makan Bergizi Gratis (MBG) yang telah diluncurkan mendapat respons positif dari berbagai kalangan masyarakat. Program ini bertujuan menyediakan makanan bergizi gratis kepada anak-anak. #MBGuntukMasaDepan
Arsenal Man City Saka Barca Madrid https://t.co/Wzs0HGrHxu","1884752849504260516","https://pbs.twimg.com/media/Gif8uoPbsAAdAe3.jpg","","in","","1","1","5","https://x.com/night_sandi/status/1884752849504260516","2221352234","night_sandi"
"1884649130674577598","Wed Jan 29 17:05:42 +0000 2025","1","Kata Deddy Corbuzier Makan Bergizi Gratis Bersyukur Aja! https://t.co/QZZwTLj7yl via @YouTube","1884649130674577598","","","in","","0","0","0","https://x.com/cesarallen/status/1884649130674577598","63127112","cesarallen"
"1884725383377096854","Wed Jan 29 22:08:42 +0000 2025","1","satu hal lain yang bikin kesel. makan bergizi gratis ini satu2nya program disini yang spesifik, shows how jeleknya perencanaan program pemerintah kita.","1884725383377096854","","","in","","0","1","0","https://x.com/kirahimaru/status/1884725383377096854","1031459464287674368","kirahimaru"
"1884676224842154176","Wed Jan 29 18:53:22 +0000 2025","0","Makan bergizi gratis yg ngga bergizi2 amat dan ngga gratis itu &gt; pendidikan dan kesehatan
Tai :)","1884676224842154176","","","in","","0","0","0","https://x.com/fajaralfn/status/1884676224842154176","1597717303474675713","fajaralfn"
"1884634516771496152","Wed Jan 29 16:07:38 +0000 2025","0","buat apa makan siang gratis kalau u sakit?!?! GILA GILA GILA","1884634516771496152","","","in","","0","0","0","https://x.com/indomyphobe/status/1884634516771496152","264600213","indomyphobe"
"1884618320755962212","Wed Jan 29 15:03:16 +0000 2025","1","kesehatan sm pendidikan jd prioritas pendukung WKWKKWKWKW. pdhl kl pendidikan &amp; kesehatannya jd prio utama, makan bergizi gratis bisa diapus. tujuan awal MBG untuk mencegah stunting kan?","1884618320755962212","","","in","","0","0","0","https://x.com/lillchickeen/status/1884618320755962212","877836242276175872","lillchickeen"
"1884497932201910470","Wed Jan 29 07:04:53 +0000 2025","0","Program Makan Bergizi Gratis sangat bermanfaat bagi anak bangsa
#Prabowo #100HariKerjaNyata https://t.co/N9g4Hl4t3z","1884497932201910470","https://pbs.twimg.com/media/GicUxFCaYAEerCQ.jpg","","in","","0","0","0","https://x.com/NilaPurnama19/status/1884497932201910470","1232571435203227648","NilaPurnama19"
"1876521358223712351","Tue Jan 07 08:27:02 +0000 2025","1352","@andikamalreza ""sblm ada makan gratis anakmu jajan nya jg pop es &amp; teh sisri 😭""
Setelah ada makan gratis anakmu tetap jajan pop es, teh sisri, dan disuguhi lagi susu tinggi gula di sekolah.
Selamat, semakin dekat dengan kematian berkat Pemerintah 🤗😘","1876546072576933894","","andikamalreza","in","","2","5","79","https://x.com/mybstrkive/status/1876546072576933894","1355134780405284871","mybstrkive"
"1884588062480736639","Wed Jan 29 15:21:32 +0000 2025","29","@safiradhapsari @itsquaileggs Intinya pemerintah gamau rakyat indo pinter dan sehat, dan yg prioritas utama itu MBG (makan bergizi gratis), sesuai janji kampanye prabowo😹 Pdhl pendidikan dan kesehatan tuh yg plg penting, soalnya rakyat yg terdidik bakalan milih pemimpin yg bener dan pinter","1884622915708338193","","safiradhapsari","in","","0","2","3","https://x.com/dinyourmoron/status/1884622915708338193","1370012083023056900","dinyourmoron"
"1884748941952233539","Wed Jan 29 23:42:19 +0000 2025","1","Makan Bergizi Gratis is so weird.... namanya aja bagus, menyejahterakan. tapi realitanya kayak monster. makanan yang malah bikin sakit perut yang menerima, dan malah nyiksa yang ga nerima :/ dah mah judol, trs pangkas anggaran sana sini, smgt yh wni yg masih di indo","1884748941952233539","","","in","","0","0","0","https://x.com/iamame00w/status/1884748941952233539","3028401210","iamame00w"
"1884668048218743157","Wed Jan 29 18:20:52 +0000 2025","1","Trust me. Dari apa yang telah terjadi di pemerintahan sekarang ini, anaknya dapet makan siang gratis, tapi orang tuanya pada kena PHK. Just prepare for the worst.","1884668048218743157","","","in","","0","0","0","https://x.com/masnooey/status/1884668048218743157","830993071491817474","masnooey"
"1884736020073374105","Wed Jan 29 22:50:58 +0000 2025","0","Mengalahkan Pendidikan dan Kesehatan untuk Makan Bergizi Gratis wkwkwk","1884736020073374105","","","in","","0","0","0","https://x.com/setiadiesta/status/1884736020073374105","243530961","setiadiesta"
"1884629991046238421","Wed Jan 29 15:49:39 +0000 2025","0","Berarti makan bergizi gratis buat pelajar memang prinsipnya bukan pendidikan maupun kesehatan","1884629991046238421","","","in","","0","0","0","https://x.com/chirurgraph/status/1884629991046238421","75598499","chirurgraph"
"1884645155564904454","Wed Jan 29 16:49:54 +0000 2025","0","makan bergizi gratis yang bahkan sama sekali gak bikin selera makan malah jadi prioritas utama. sedangkan pendidikan dan kesehatan jadi prioritas pendukung, ente dua masih ngaku waras @prabowo @gibran_tweet ?","1884645155564904454","","","in","","0","0","0","https://x.com/luminowsa/status/1884645155564904454","3272511157","luminowsa"
"1884741947002437672","Wed Jan 29 23:14:31 +0000 2025","0","Daftar Kuliner Berbahan Serangga Khas Wonogiri, dari Rampal hingga Garengpung, Bisa Jadi Menu Makan Bergizi Gratis? - https://t.co/sPFJcKy03K https://t.co/t8YHqkypoq","1884741947002437672","https://pbs.twimg.com/media/Gifyz87awAAraRR.jpg","","in","","0","0","0","https://x.com/Joglosemarnews/status/1884741947002437672","949224511508955136","Joglosemarnews"
"1884503399934374274","Wed Jan 29 07:26:37 +0000 2025","0","Mana nih makan siang gratis gua? (Hari ke101)","1884503399934374274","","","in","","1","0","0","https://x.com/kematttian/status/1884503399934374274","1772888800441876480","kematttian"
"1884723128951333334","Wed Jan 29 21:59:45 +0000 2025","1","Ya Tuhan 😭😭 Kenapa pendidikan &amp; kesehatan masuk prioritas pendukung 😭😭 makan bergizi gratis tuh gapapa dibatalin asalkan pendidikan &amp; kesehatan jadi prioritas utama 😭😭","1884723128951333334","","","in","","0","0","0","https://x.com/hanna__ulina/status/1884723128951333334","1667925822261567488","hanna__ulina"
"1884666994089496966","Wed Jan 29 18:16:41 +0000 2025","2","makan siang gratis dengan kondisi kritis dan otak kosong di rumah sakit let's gooo 🤙🏻🤙🏻🤙🏻","1884666994089496966","","","in","","0","2","0","https://x.com/dokyeomhi/status/1884666994089496966","1617056093951385600","dokyeomhi"
"1884253153564188877","Tue Jan 28 14:52:14 +0000 2025","0","110T aja banyak jalan berlubang, apalagi 29T. Iya anaknya dapet makan siang gratis tp abis itu bapaknya meninggal kecelakaan karena nabrak lubang yang ngga di benerin. Amit-amit ya allah, selamatkan semua bapak dimuka bumi ini. Aamin","1884253153564188877","","","in","","0","0","0","https://x.com/kaisarrrrrrr/status/1884253153564188877","153326097","kaisarrrrrrr"
"1884557874577498343","Wed Jan 29 11:03:05 +0000 2025","0","Temenan sm anak pak rt nnti dikasih makan siang gratis","1884557874577498343","","","in","","0","1","1","https://x.com/undefined/status/1884557874577498343","1716848921098772480",
"1884752857234321490","Wed Jan 29 23:57:52 +0000 2025","1","puncak komedi, nangis banget gua. gimana kemiskinan struktural bisa pelan-pelan dibenahin kalo prioritasnya bukan pendidikan dan kesehatan tapi makan bergizi gratis yang sebenernya gizinya kurang. negara apaan sih ini!!!😭","1884752857234321490","","","in","","0","0","0","https://x.com/itsdreichday/status/1884752857234321490","1886044250","itsdreichday"
"1884713758045724701","Wed Jan 29 21:22:30 +0000 2025","0","wdym pendidikan kesehatan masuk prioritas pendukung???? dan makan bergizi GRATIS prioritas utama??? wdym????? we're all doomed..........","1884713758045724701","","","in","","0","1","0","https://x.com/juydanjay/status/1884713758045724701","1456206860676071429","juydanjay"
"1884701704504951047","Wed Jan 29 20:34:37 +0000 2025","2","Kocak banget bjir prioritas utamanya ""MAKAN bergizi GRATIS"", abistu ""ketahanan pangan"" Literally hidup buat makan ta ndut?","1884701704504951047","","","in","","0","0","0","https://x.com/xtraneouz/status/1884701704504951047","1271431419051470848","xtraneouz"
"1884596395610603690","Wed Jan 29 13:36:09 +0000 2025","0","Pemerintahan Presiden Prabowo Subianto dan Wapres Gibran Rakabuming Raka menjadi sorotan tajam. Salah satu program unggulan adalah janji Makan Bergizi Gratis seluruh anak Indonesia pada akhir 2025. Berita selengkapnya: https://t.co/vlgSOkBojk
📷: Dok. Pemkot Bandung #MBG https://t.co/RTq4U00SPy","1884596395610603690","https://pbs.twimg.com/media/GidubhUboAA2QwS.jpg","","in","","0","0","0","https://x.com/sokoguruid/status/1884596395610603690","1443139240515096578","sokoguruid"
"1884706860080783754","Wed Jan 29 20:55:06 +0000 2025","0","Makan siang gratis, itu janji kampanye. Bahkan IKN yang bukan program kampanye,ujug ada undang-undangnya. Amdalnya sebulan beres 🤣🤣😆","1884706860080783754","","","in","","0","0","0","https://x.com/juventa_/status/1884706860080783754","61719366","juventa_"
"1884704836299731214","Wed Jan 29 20:47:03 +0000 2025","0","Makan bergizi gratis lebih prioritas dibanding pendidikan dan kesehatan🧠🤏","1884704836299731214","","","in","","0","0","0","https://x.com/sesamesyroope/status/1884704836299731214","1033260325062078465","sesamesyroope"
"1884581450865099049","Wed Jan 29 12:36:46 +0000 2025","2","Makan Bergizi Gratis dapat meningkatkan kesejahteraan sosial. #makanbergizibangunnegeri #mbg #bgn https://t.co/IcO3lEbzS5","1884581450865099049","https://pbs.twimg.com/media/Gidg1tlbIAIz0Qt.jpg","","in","","0","2","0","https://x.com/Valenti54333161/status/1884581450865099049","1487099339306864640","Valenti54333161"
"1884672550325903424","Wed Jan 29 18:38:46 +0000 2025","0","Makan bergizi gratis kentut","1884672550325903424","","","in","","0","1","0","https://x.com/yecombro/status/1884672550325903424","1254783816536715271","yecombro"
"1880222712028868948","Fri Jan 17 11:56:42 +0000 2025","226","Makan Bergizi Gratis Program Makan Bergizi Gratis (MBG) sudah mulai dijalankan. Dalam praktik masih ada kekurangan di lapangan, tanpa mengabaikan pentingnya program ini. Pendapat saya: 1. Saya percaya ketulusan dan kesungguhan Presiden Prabowo dalam program MBG ini. Pernyataan","1880222712028868948","","","in","","10","62","66","https://x.com/prastow/status/1880222712028868948","88581196","prastow"
"1875906503447912685","Sun Jan 05 14:05:37 +0000 2025","217","Besok Makan Bergizi Gratis akan dimulai. Mohon doanya, temen-temen. Semua dilakukan untuk masa depan bangsa ini. 🙏🇮🇩","1875906503447912685","","","in","","42","299","27","https://x.com/Uki23/status/1875906503447912685","64677484","Uki23"
"1876832748884680917","Wed Jan 08 03:26:11 +0000 2025","424","👨 : Kita perlu buat lembaga pemantauan dan evaluasi Makan Bergizi Gratis?
🧔 : Gak Perlu karena kita ada team volunteer Gratis di X.
👨: siapa?
🧔 : hampir semua akun2 Lowbatt dan anak abah sekarang tiap hari membicarakan Makan Bergizi Gratis jadi cukup kan?
👨: iya juga 🤣","1876832748884680917","","","in","","40","255","78","https://x.com/kurawa/status/1876832748884680917","46651600","kurawa"
"1884616945154379787","Wed Jan 29 14:57:48 +0000 2025","1","pendidikan sama kesehatan tidak lebih penting dari makan siang gratis 🤣","1884616945154379787","","","in","","0","0","0","https://x.com/geppienon/status/1884616945154379787","1599547676210565120","geppienon"
"1884604560624505129","Wed Jan 29 14:08:36 +0000 2025","0","potret anak sd dengan program makan siang gratis","1884604560624505129","","","in","","0","0","0","https://x.com/ekzsss/status/1884604560624505129","1381895348054945796","ekzsss"
"1884607020176925136","Wed Jan 29 14:18:22 +0000 2025","0","butuh makan bergizi gratis pak wowo","1884607020176925136","","","in","","0","0","0","https://x.com/ancak666/status/1884607020176925136","1733571686","ancak666"
"1884732515912736773","Wed Jan 29 22:37:03 +0000 2025","0","ANJIRRRRR APASIH prioritas ytaama makan bergizi gratis 😭😭😭😭","1884732515912736773","","","in","","0","0","0","https://x.com/y0ungkey/status/1884732515912736773","869393694163484672","y0ungkey"
"1884565053007151397","Wed Jan 29 11:31:36 +0000 2025","6","#SahabatPengayoman Bapak Presiden Prabowo Subianto bersama dengan jajaran Kabinet Merah Putih telah bekerja lebih dari 100 hari. Banyak hal yang telah dicapai selama periode tersebut mulai dari peningkatan investasi hingga program makan bergizi gratis. https://t.co/eLTtOWwKf7 https://t.co/H867Xnzmbm","1884565053007151397","https://pbs.twimg.com/media/GidRnuRaMAALOpT.jpg","","in","","0","11","1","https://x.com/kemenkum/status/1884565053007151397","337900378","kemenkum"
"1884581770403922422","Wed Jan 29 12:38:02 +0000 2025","2","Makan Bergizi Gratis memuat nilai kemanusiaan. #makanbergizibangunnegeri #mbg #kemenag https://t.co/3AO2sgsjVe","1884581770403922422","https://pbs.twimg.com/media/GidhIO-bUAAzBfW.jpg","","in","","0","2","0","https://x.com/Valenti54333161/status/1884581770403922422","1487099339306864640","Valenti54333161"
"1884622498316394815","Wed Jan 29 15:19:52 +0000 2025","10","gue ga bilang program makan siang gratis itu salah ya, tp lucu ga sih kalo denger program inu masuk ke prioritas utama presiden sementara pendidikan dan kesehatan masuk ke program prioritas pendukung wkwk negara kocak","1884622498316394815","","","in","","0","1","0","https://x.com/beauvoirz/status/1884622498316394815","1463759543712710658","beauvoirz"
"1884565963045290441","Wed Jan 29 11:35:13 +0000 2025","0","salken abang, dapat makan siang gratis?","1884565963045290441","","","in","","1","0","0","https://x.com/PHARITAbelz/status/1884565963045290441","1654412511410814977","PHARITAbelz"
"1884579168165494830","Wed Jan 29 12:27:42 +0000 2025","0","Program Makan Bergizi Gratis Bakal Sajikan Menu Belalang dan Ulat Sagu ""Serangga seperti belalang atau ulat sagu bisa menjadi bagian dari sumber protein,"" ujar Kepala Badan Gizi Nasional (BGN) Dadan Hindayana https://t.co/lXaLvGnipB","1884579168165494830","","","in","","0","0","0","https://x.com/Toto_1945/status/1884579168165494830","982461867233722369","Toto_1945"
"1884643562111074547","Wed Jan 29 16:43:34 +0000 2025","1","Program makan siang gratis itu asbun nya Wowo yang nyusahin satu negara.
Bayangin pendidikan dan kesehatan malah jadi program pendukung untuk mensukseskan omongan kakek-kakek emosian.","1884643562111074547","","","in","","0","0","0","https://x.com/mulyonohamil/status/1884643562111074547","1687855790223437824","mulyonohamil"
"1884628654480916552","Wed Jan 29 15:44:20 +0000 2025","0","Berak makan bergizi gratis.","1884628654480916552","","","in","","0","0","0","https://x.com/nat_diklofenak/status/1884628654480916552","1310178245069819904","nat_diklofenak"
"1884622063706751404","Wed Jan 29 15:18:09 +0000 2025","0","Jir makan siang gratis program gajelas😵","1884622063706751404","","","in","","0","0","0","https://x.com/flonoviadinda/status/1884622063706751404","86487241","flonoviadinda"
"1884526437774061815","Wed Jan 29 08:58:10 +0000 2025","0","Macannya belum dpt makan siang gratis makanya kurus.","1884526437774061815","","","in","","0","1","0","https://x.com/bogiyuniar/status/1884526437774061815","167774647","bogiyuniar"
"1884618922152149296","Wed Jan 29 15:05:40 +0000 2025","0","ngomongin makan siang gratis","1884618922152149296","","","in","","0","1","0","https://x.com/bringblaze/status/1884618922152149296","1720315159925968896","bringblaze"
"1884502334266564856","Wed Jan 29 07:22:23 +0000 2025","0","Program makan bergizi gratis https://t.co/z0ZTvTnfZF","1884502334266564856","https://pbs.twimg.com/media/GicY4fTaIAAopy3.jpg","","in","","0","0","0","https://x.com/siputterbang62/status/1884502334266564856","1564485212595113984","siputterbang62"
"1884574479495360845","Wed Jan 29 12:09:04 +0000 2025","2","Peneliti Pusat Makroekonomi dan Keuangan Institute for Development of Economics and Finance (Indef) Riza Annisa Pujarama mengatakan manfaat dari program Makan Bergizi Gratis (MBG) akan diketahui dalam jangka panjang. https://t.co/wLgcQzqirI","1884574479495360845","","","in","","0","0","0","https://x.com/antaranews/status/1884574479495360845","18071520","antaranews"
"1884565355890119000","Wed Jan 29 11:32:49 +0000 2025","0","Menteri Koordinator bidang Pemberdayaan Masyarakat Muhaimin Iskandar (Cak Imin) enggan berkomentar terkait usul Kepala Badan Gizi Nasional (BGN) Dadan Indrayana untuk memasukan serangga ke paket menu Makan Bergizi Gratis (MBG). https://t.co/hJYfB5t91F","1884565355890119000","","","in","","0","0","0","https://x.com/heralddotID/status/1884565355890119000","1698580133068865536","heralddotID"
"1884508752038306276","Wed Jan 29 07:47:53 +0000 2025","0","pembela makan siang gratis bikin konten bikin pembenaran kalo program makan siang gratis tuh program yg bagus.. dia bandingin ma program makan siang anaknya yg sekolah di US.. woooi anak di US tuh ga ada yg makan siang kepentok dana terus ujungnya jadi makan ulet sagu! stupid","1884508752038306276","","","in","","0","0","0","https://x.com/p_vanillasky/status/1884508752038306276","1487326537766477824","p_vanillasky"
"1884596079808983173","Wed Jan 29 22:38:22 +0000 2025","0","@aromapetrikorr Jangan suudzon gitu kak.. Apa kakak ga tau? Dulu kan ga ada MAKAN BERGIZI GRATIS.. Sekarang ini baru ada loh.. Dulu anak2 terpaksa mnum oky Jelly drink. Skrg udh bisa makan nasi.. Lagian buat apa sekolah smpai S1 kalau ga ada lap pekerjaan? Mnding makan siang trus macul di sawah","1884732849343152327","","aromapetrikorr","in","","0","0","0","https://x.com/andiidan_/status/1884732849343152327","253822492","andiidan_"
"1883919609985917184","Wed Jan 29 15:31:28 +0000 2025","1","@xyzxyzdud Secara matematis, kalau misalkan anggaran pemerintah dipotong dan dialihkan ke MBG, bukankah pengeluaran pemerintah (Government Spending - G) dalam PDB sama? Secara nalar, misalkan anggaran untuk perjalanan dinas, rapat, dan seremonial dialihkan ke Makan Bergizi Gratis, mana","1884625416675340659","","","in","","0","0","0","https://x.com/Rudiyanto_zh/status/1884625416675340659","574453228","Rudiyanto_zh"
"1884086676416520333","Wed Jan 29 22:10:42 +0000 2025","1","@nowyoucatchme @BetaEpsilonPhi @PNS_Ababil Program Asbun karena kepepet pas debat ngga ada program bagus ternyata makan anggaran banyak 😂","1884725887834481153","","nowyoucatchme","in","","0","0","0","https://x.com/KMSG_RI/status/1884725887834481153","1512180458972672003","KMSG_RI"
"1884579305487020060","Wed Jan 29 12:28:14 +0000 2025","0","Program Makan Bergizi Gratis Bakal Sajikan Menu Belalang dan Ulat Sagu ""Serangga seperti belalang atau ulat sagu bisa menjadi bagian dari sumber protein,"" ujar Kepala Badan Gizi Nasional (BGN) Dadan Hindayana https://t.co/0ChpXY0ICe","1884579305487020060","","","in","","0","0","0","https://x.com/yusufabualif/status/1884579305487020060","160603309","yusufabualif"
"1884542516139356472","Wed Jan 29 10:02:03 +0000 2025","0","""Adanya berbagai program prioritas pemerintah seperti program pembangunan 3 juta rumah dan program makan bergizi gratis memiliki potensi bagi industri asuransi untuk dapat ikut berkontribusi,"" ucap Ogi Prastomiyono. https://t.co/NOf2brXbA0","1884542516139356472","","","in","","0","0","0","https://x.com/antaranews/status/1884542516139356472","18071520","antaranews"
"1884641117913890942","Wed Jan 29 16:33:52 +0000 2025","0","Pak, anda saya do'ain umur bapak panjang kalau mau hapus program makan siang gratis","1884641117913890942","","","in","","0","0","0","https://x.com/JHLuxDrift/status/1884641117913890942","1478027625234776066","JHLuxDrift"
"1884647722852245718","Wed Jan 29 17:00:06 +0000 2025","3","Program-program populer seperti “Makan Bergizi Gratis” dan “Tiga Juta Rumah Rakyat” terbukti membuat 79,3% orang yang disurvei menilai kinerja pemerintahan Prabowo pada seratus hari pertama baik. https://t.co/rEfG2onF49","1884647722852245718","","","in","","0","0","0","https://x.com/voaindonesia/status/1884647722852245718","75077164","voaindonesia"
"1884717805989453833","Wed Jan 29 21:38:35 +0000 2025","0","UMKM Mitra Makan Bergizi Gratis Bisa Dapat Bantuan Modal Hingga 500 Juta https://t.co/Zja38oKc2B","1884717805989453833","","","in","","0","0","0","https://x.com/jurnal26/status/1884717805989453833","857615450523422721","jurnal26"
"1884382954325172484","Tue Jan 28 23:28:01 +0000 2025","0","Anjir mimpi dapet program makan bergizi gratis","1884382954325172484","","","in","","0","0","0","https://x.com/satrianugrrr/status/1884382954325172484","1134580929903509504","satrianugrrr"
"1884475485259985205","Wed Jan 29 05:35:42 +0000 2025","1","Pengaruh Makan Bergizi Gratis Terhadap Tumbuh Kembang Pesantren https://t.co/H1InWeZHL5","1884475485259985205","","","in","","0","0","0","https://x.com/billy4riez/status/1884475485259985205","200000354","billy4riez"
"1884640915475861649","Wed Jan 29 16:33:03 +0000 2025","0","Hapus aja lah makan siang gratis nih","1884640915475861649","","","in","","0","0","0","https://x.com/JHLuxDrift/status/1884640915475861649","1478027625234776066","JHLuxDrift"
"1884622882514567292","Wed Jan 29 15:21:24 +0000 2025","0","Antara kocak dan rejeki sih. Tiba2 malem2 ada enquiry minta lunch box tray yg SS314 foodgrade jumlahnya 10.000 pcs. Wkwkwk buat makan siang bergizi gratis??","1884622882514567292","","","in","","0","1","0","https://x.com/chalingchairil/status/1884622882514567292","117919664","chalingchairil"
"1884156015178047850","Wed Jan 29 05:02:36 +0000 2025","0","@tham878 Akibat dapat makan siang gratis,otak jadi haluuu,,,,PDI P sllu menang pemilu,,,coba makan yg bergizi biar tambah cerdas tham","1884467156869328953","","tham878","in","","0","0","0","https://x.com/merbabumerapi1/status/1884467156869328953","1123193227723411456","merbabumerapi1"
"1884739019214643699","Wed Jan 29 23:02:53 +0000 2025","1","MARI DUKUNG PROGRAM PEMERINTAH Makan Bergizi Gratis membantu anak-anak di Papua untuk tumbuh cerdas dan sehat. #MakanBergizi #GiziIndonesia #Makangratis #Gizi #MBG https://t.co/ZgDTaJ4dC2","1884739019214643699","https://pbs.twimg.com/media/GifwJmCbYAEStrI.jpg","","in","","0","0","1","https://x.com/Titik__R/status/1884739019214643699","1385800550952751105","Titik__R"
"1884191413639987517","Wed Jan 29 10:35:22 +0000 2025","0","@duchessleman ketika labubu dapat makan siang bergizi gratis","1884550898623590848","","duchessleman","in","","0","0","0","https://x.com/sekararrow/status/1884550898623590848","1633991605261844480","sekararrow"
"1884583119069888670","Wed Jan 29 12:43:24 +0000 2025","0","Selama lebih dari 100 hari, Presiden Prabowo Subianto dan anggota Kabinet Merah Putih telah melakukan banyak hal, mulai dari peningkatan investasi hingga program makan siang gratis......https://t.co/NZaKjV1z74 @Kemenimipas_RI
@DITJEN_PAS
@djpasbanten https://t.co/FpRCV1lxBb","1884583119069888670","https://pbs.twimg.com/ext_tw_video_thumb/1884582933727764480/pu/img/e8tBlC0N23h3xMXr.jpg","","in","","0","0","0","https://x.com/bapasciangir/status/1884583119069888670","1157657086831951873","bapasciangir"
"1884521261084348848","Wed Jan 29 08:37:36 +0000 2025","0","Ketua Badan Gizi Nasional Dadan Hidayana mengusulkan belalang dan ulat sagu menjadi menu untuk program Makan Bergizi Gratis (MBG).
https://t.co/yWKx2u3rhr","1884521261084348848","","","in","","0","0","0","https://x.com/indozonemedia/status/1884521261084348848","350668803","indozonemedia"
"1884575043646345564","Wed Jan 29 12:11:18 +0000 2025","0","#SahabatPembelajar Bapak Presiden Prabowo Subianto bersama dengan jajaran Kabinet Merah Putih telah bekerja lebih dari 100 hari. Banyak hal yang telah dicapai selama periode tersebut mulai dari peningkatan investasi hingga program makan bergizi gratis.
https://t.co/yGAzUB0Srh","1884575043646345564","","","in","","0","1","0","https://x.com/bpsdm_kemenkum/status/1884575043646345564","1544558972","bpsdm_kemenkum"
